index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
12786,455230,Bazaar,2,62,4.99,0.5166666666666667,9.658064516129032
12787,327960,Journey of the King,2,0,1.99,0.0,inf
12788,428080,Racket: Nx,2,325,19.99,2.7083333333333335,7.380923076923076
12789,407460,PlayClaw 5 - Streamer Pack,2,0,3.99,0.0,inf
12790,585220,Mortificatio,2,222,2.99,1.85,1.6162162162162164
12791,510520,Little Red Lie,2,132,9.99,1.1,9.081818181818182
12792,603960,Monolith,2,184,7.99,1.5333333333333334,5.210869565217391
12793,582840,20something,2,0,2.99,0.0,inf
12794,378030,Cardinal Quest 2,2,541,14.99,4.508333333333334,3.3249537892791126
12795,444590,Shrouded in Sanity,2,347,5.99,2.8916666666666666,2.0714697406340057
12796,658530,Grisaia Phantom Trigger Vol.3,2,133,14.99,1.1083333333333334,13.524812030075188
12797,432780,Dream Catcher Chronicles: Manitou,2,9,9.99,0.075,133.20000000000002
12798,332880,Don't Shoot Yourself!,2,107,4.99,0.8916666666666667,5.59626168224299
12799,340030,Dungeon of Gain,2,612,4.99,5.1,0.9784313725490197
12800,621940,Unleash,2,0,,0.0,
12801,488510,Dumb Chicken 2: One Way Out,2,0,2.99,0.0,inf
12802,662990,Eddy Violet,2,23,2.99,0.19166666666666668,15.6
12803,363430,D Series OFF ROAD Driving Simulation,2,41,7.99,0.3416666666666667,23.385365853658538
12804,381152,Counter-Strike Nexon: Zombies - Dragon Set + Permanent Character,2,0,24.99,0.0,inf
12805,553290,Drift King: Survival,2,33,4.99,0.275,18.145454545454545
12806,585090,Black River,2,0,6.99,0.0,inf
12807,396320,Tank Battle: 1944,2,1,9.99,0.008333333333333333,1198.8
12809,356170,Tile Rider,2,644,3.99,5.366666666666666,0.7434782608695654
12810,401250,Zulu Response,2,65,14.99,0.5416666666666666,27.673846153846156
12811,339570,Enemy,2,241,14.99,2.0083333333333333,7.4639004149377595
12812,482440,ESSENCE,2,47,20.0,0.39166666666666666,51.06382978723404
12813,518040,Volleyball Unbound,2,210,14.99,1.75,8.565714285714286
12814,608294,Re:ZERO -Starting Life in Another World-: That's All This Story Is About,2,0,0.99,0.0,inf
12816,422110,Wand Wars,2,0,11.99,0.0,inf
12817,496930,Sumeru,2,501,6.99,4.175,1.674251497005988
12818,364850,StartBolita,2,0,3.99,0.0,inf
12819,531910,Bad Sector HDD,2,363,0.99,3.025,0.32727272727272727
12820,629410,VectorWave,2,63,9.99,0.525,19.02857142857143
12821,608891,Mob Psycho 100: Doubts About Youth ~The Telepathy Club Appears~,2,91,0.99,0.7583333333333333,1.3054945054945055
12822,542570,RunVR,2,0,5.99,0.0,inf
12823,573490,Interstellar Transport Company,2,823,19.99,6.858333333333333,2.9147023086269743
12825,227900,Battleship,2,48,9.99,0.4,24.974999999999998
12826,454570,I Am Caligula,2,391,0.99,3.2583333333333333,0.30383631713554987
12827,501220,Space Ribbon,2,244,9.99,2.033333333333333,4.913114754098361
12828,644670,Deus Vult,2,14,24.99,0.11666666666666667,214.2
12829,341010,Pluck,2,2,9.99,0.016666666666666666,599.4
12830,644080,Alphabear: Hardcover Edition,2,168,9.99,1.4,7.135714285714286
12831,617480,Tower of Time,2,5,14.99,0.041666666666666664,359.76000000000005
12833,655569,Chaos;Child: Memories Stalk You From the Past,2,0,0.99,0.0,inf
12834,594550,Arma: Cold War Assault Mac/Linux,2,314,4.99,2.6166666666666667,1.9070063694267516
12835,410910,Deathless: The City's Thirst,2,0,3.99,0.0,inf
12836,497780,Recursed,2,217,7.99,1.8083333333333333,4.418433179723502
12837,396870,Catyph: The Kunci Experiment,2,102,11.99,0.85,14.105882352941178
12838,587580,Nature Treks VR,2,85,9.99,0.7083333333333334,14.103529411764706
12839,398530,Ghost Cleaner,2,14,5.99,0.11666666666666667,51.34285714285714
12840,287780,Derrick the Deathfin,2,0,7.99,0.0,inf
12841,517020,Virtual Warfighter,2,74,24.99,0.6166666666666667,40.52432432432432
12843,386840,Sentinel 4: Dark Star,2,368,6.99,3.066666666666667,2.2793478260869566
12844,656680,Bomb Defense,2,0,7.99,0.0,inf
12845,581220,News Tycoon,2,211,6.99,1.7583333333333333,3.975355450236967
12846,654350,Cyber Utopia,2,7,2.99,0.058333333333333334,51.25714285714286
12848,357320,Break_In,2,336,9.99,2.8,3.567857142857143
12849,297270,Exodus Wars: Fractured Empire,2,52,9.99,0.43333333333333335,23.053846153846152
12850,674520,Fight'N Rage,2,1224,19.99,10.2,1.9598039215686274
12852,626510,LoveKami -Useless Goddess-,2,202,12.99,1.6833333333333333,7.716831683168317
12853,485970,Cyber Sentinel,2,34,9.99,0.2833333333333333,35.258823529411764
12854,451540,Snakes on an Extradimensional Plane,2,2,2.99,0.016666666666666666,179.4
12855,465750,Tank Battle: North Africa,2,76,9.99,0.6333333333333333,15.773684210526318
12856,334830,Entropy Rising,2,29,0.99,0.24166666666666667,4.096551724137931
12857,424870,Threads of Destiny,2,0,2.99,0.0,inf
12858,341700,Cahors Sunset,2,0,1.99,0.0,inf
12859,509070,Super VR Trainer,2,586,17.99,4.883333333333334,3.6839590443686
12860,615730,Nancy Drew: The Final Scene,2,465,9.99,3.875,2.5780645161290323
12861,449420,Mini's Magic World,2,666,6.99,5.55,1.2594594594594595
12862,504390,Along the Edge,2,431,12.99,3.591666666666667,3.616705336426914
12863,449510,The Crow's Eye,2,65,4.99,0.5416666666666666,9.212307692307693
12864,345030,3d Engineers,2,171,11.99,1.425,8.414035087719299
12865,464410,BERSERK: The Golden Age Arc I - The Egg of the King,2,103,3.99,0.8583333333333333,4.648543689320389
12866,662980,Postmen Of Horizon,2,0,3.99,0.0,inf
12867,654620,Maniac GO,2,0,0.64,0.0,inf
12868,317530,Congo,2,83,9.99,0.6916666666666667,14.443373493975905
12869,671810,The Adventures of Capitano Navarro,2,0,2.99,0.0,inf
12870,427860,The Next World,2,590,12.99,4.916666666666667,2.6420338983050846
12871,625940,Tomato Jones 2,2,186,1.99,1.55,1.2838709677419355
12872,396660,Tahira: Echoes of the Astral Empire,2,686,8.99,5.716666666666667,1.5725947521865888
12873,444670,SUPER IMPOSSIBLE ROAD,2,3127,12.99,26.058333333333334,0.4984969619443556
12874,500420,SoulHunt,2,1736,8.99,14.466666666666667,0.6214285714285714
12875,363530,Robot Arena III,2,288,19.99,2.4,8.329166666666666
12876,469550,Bambino Rally 3,2,0,1.99,0.0,inf
12877,577080,A Dump in the Dark,2,16,4.99,0.13333333333333333,37.425000000000004
12878,16110,Virtual Villagers 2: The Lost Children,2,1,9.99,0.008333333333333333,1198.8
12879,430300,MINUS ZERO,2,199,1.99,1.6583333333333334,1.2
12880,539690,Nanomedix Inc,2,39,0.99,0.325,3.046153846153846
12881,415530,"Fly, Glowfly!",2,210,4.99,1.75,2.8514285714285714
12882,417670,Red,2,287,3.99,2.3916666666666666,1.6682926829268294
12883,570850,Metal Assault,2,28,4.99,0.23333333333333334,21.385714285714286
12885,572720,Nancy Drew: The Shattered Medallion,2,570,19.99,4.75,4.208421052631579
12886,380540,Inevitability,2,37,4.99,0.30833333333333335,16.183783783783785
12887,424260,Feelings Adrift,2,153,6.99,1.275,5.4823529411764715
12888,608237,Kabaneri of the Iron Fortress: The Silent Hunter,2,51,0.99,0.425,2.3294117647058825
12889,19810,The Sum of All Fears,2,0,9.99,0.0,inf
12891,383100,Fragile Allegiance,2,7,4.99,0.058333333333333334,85.54285714285714
12893,448540,TERROR LAB,2,0,3.99,0.0,inf
12894,559130,Inner Voices,2,0,9.99,0.0,inf
12895,588090,Starving,2,156,0.49,1.3,0.3769230769230769
12897,393860,Smoots World Cup Tennis,2,119,14.99,0.9916666666666667,15.115966386554621
12898,677720,Tangrams Deluxe,2,0,4.99,0.0,inf
12899,423800,Automata Empire,2,42,8.99,0.35,25.685714285714287
12900,499400,The Path of Greatest Resistance,2,56,3.99,0.4666666666666667,8.55
12902,41680,Death and the Fly,2,61,9.99,0.5083333333333333,19.652459016393443
12903,430170,Babel: Choice,2,67,9.99,0.5583333333333333,17.892537313432836
12904,496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,2,338,13.99,2.816666666666667,4.966863905325443
12905,506550,RollerForce,2,13,4.99,0.10833333333333334,46.06153846153846
12906,625910,Time Recoil,2,8,13.99,0.06666666666666667,209.85
12908,486470,Derelict,2,0,4.99,0.0,inf
12909,589690,Queen's Quest 3: The End of Dawn,2,1234,9.99,10.283333333333333,0.9714748784440843
12910,649620,VR Battleship YAMATO,2,233,44.99,1.9416666666666667,23.17081545064378
12911,611350,Evil Tag,2,343,3.99,2.8583333333333334,1.3959183673469389
12912,439370,Midair,2,223,29.99,1.8583333333333334,16.13811659192825
12915,617700,Weed Shop 2,2,24,9.99,0.2,49.949999999999996
12916,655567,Chaos;Child: Heads or Tails,2,0,0.99,0.0,inf
12917,619340,Conjuntalia,2,645,0.99,5.375,0.1841860465116279
12918,462950,The East New World,2,80,1.99,0.6666666666666666,2.9850000000000003
12919,597990,I'm Titanium,2,359,6.99,2.9916666666666667,2.3364902506963787
12920,420380,The Strike,2,352,9.99,2.933333333333333,3.4056818181818187
12921,528730,Crypt of the Serpent King,2,0,1.99,0.0,inf
12922,628900,Terra Mystica,2,256,14.99,2.1333333333333333,7.0265625
12923,470480,Angel Express [Tokkyu Tenshi],2,0,9.99,0.0,inf
12924,412970,Beatbuddy: On Tour,2,0,6.99,0.0,inf
12925,608893,Mob Psycho 100: Idiots Only Event ~Kin~,2,22,0.99,0.18333333333333332,5.4
12926,361430,The Little Crane That Could,2,178,11.99,1.4833333333333334,8.083146067415731
12927,609760,The Eagle's Heir,2,17,5.99,0.14166666666666666,42.28235294117648
12928,438560,Mystery Case Files®: Escape from Ravenhearst™,2,410,9.99,3.4166666666666665,2.9239024390243906
12929,672110,AppleSnake,2,0,0.99,0.0,inf
12930,12650,Fetch It Again,2,310,6.99,2.5833333333333335,2.705806451612903
12931,673850,Neofeud,2,10,14.99,0.08333333333333333,179.88000000000002
12932,355460,Thunderbird: The Legend Begins,2,29,5.99,0.24166666666666667,24.786206896551725
12933,379370,Mobile Light Force,2,20,4.99,0.16666666666666666,29.94
12936,337760,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,2,540,39.99,4.5,8.886666666666667
12937,412010,Crossbow Warrior - The Legend of William Tell,2,199,4.99,1.6583333333333334,3.0090452261306533
12938,339710,Cyber Chicken,2,169,14.99,1.4083333333333334,10.64378698224852
12939,299170,Vault Cracker,2,382,4.99,3.183333333333333,1.567539267015707
12940,434750,Z-Exemplar,2,0,4.99,0.0,inf
12941,554680,Crazy Saloon VR,2,301,9.99,2.5083333333333333,3.9827242524916944
12942,538840,City Climber,2,78,6.99,0.65,10.753846153846153
12943,354280,ChaosTower,2,77,5.99,0.6416666666666667,9.335064935064935
12944,552570,The New Queen,2,15,7.99,0.125,63.92
12945,529700,Total Extreme Wrestling 2013,2,1350,19.99,11.25,1.7768888888888887
12946,653950,Your Smile Beyond Twilight,2,12,1.99,0.1,19.9
12948,564210,Fishermurs,2,184,4.99,1.5333333333333334,3.2543478260869563
12949,464650,Runbow,2,270,14.99,2.25,6.662222222222223
12951,360550,Cursed Sight,2,312,6.99,2.6,2.6884615384615382
12952,493180,Dynasty Feud,2,86,14.99,0.7166666666666667,20.91627906976744
12954,525680,Deisim,2,115,7.99,0.9583333333333334,8.337391304347825
12955,630060,Consummate:Missing World,2,228,2.69,1.9,1.4157894736842105
12956,444710,Battle Crust,2,15,7.99,0.125,63.92
12957,616740,???????? Cryste: the Faith of Fire Vol.1,2,471,14.99,3.925,3.819108280254777
12958,470780,She Remembered Caterpillars,2,526,11.99,4.383333333333334,2.7353612167300376
12959,565110,Mobile Astro,2,214,2.99,1.7833333333333334,1.6766355140186917
12961,364190,ASDAD: All-Stars Dungeons and Diamonds,2,0,4.99,0.0,inf
12962,387110,Shmup Love Boom,2,0,2.99,0.0,inf
12963,404150,Lovely Weather We're Having,2,37,7.99,0.30833333333333335,25.913513513513514
12965,341770,Geared,2,260,2.99,2.1666666666666665,1.3800000000000001
12966,608894,Mob Psycho 100: OCHIMUSHA ~Psychic Powers and Me~,2,41,0.99,0.3416666666666667,2.897560975609756
12968,422610,1775: Rebellion,2,132,24.99,1.1,22.718181818181815
12970,532890,Civil War: 1862,2,12,9.99,0.1,99.89999999999999
12971,416000,Fantasy Farming: Orange Season,2,3,13.99,0.025,559.6
12972,285380,On The Road,2,111,14.99,0.925,16.205405405405404
12973,549240,Beans: The Coffee Shop Simulator,2,244,4.99,2.033333333333333,2.454098360655738
12974,494780,MageWorks,2,68,9.99,0.5666666666666667,17.629411764705882
12975,613020,Gem Hunter,2,0,5.99,0.0,inf
12976,453690,Dark Quest 2,2,3,12.99,0.025,519.6
12979,358000,The Curse of Nordic Cove,2,2,0.99,0.016666666666666666,59.4
12980,693680,O! STRELALKA!!!,2,0,0.99,0.0,inf
12981,414950,Star Nomad 2,2,245,12.99,2.0416666666666665,6.3624489795918375
12982,372970,Cash_Out,2,329,4.99,2.7416666666666667,1.8200607902735564
12983,329040,Dungeon Kingdom: Sign of the Moon,2,377,18.99,3.1416666666666666,6.044562334217506
12984,517700,Custom Games Bundle,2,57,1.99,0.475,4.189473684210527
12985,458230,Infinite Shooter,2,0,1.99,0.0,inf
12987,372160,Soviet Monsters: Ekranoplans,2,0,14.99,0.0,inf
12988,444270,Hypersensitive Bob,2,0,4.99,0.0,inf
12989,463470,Lithium: Inmate 39,2,281,9.99,2.341666666666667,4.266192170818505
12990,471160,Moonshot Galaxy™,2,293,4.99,2.441666666666667,2.0436860068259386
12991,495290,AccuRC 2,2,933,49.99,7.775,6.429581993569132
12992,445050,Paintey,2,63,9.99,0.525,19.02857142857143
12993,426420,Dredd,2,539,3.99,4.491666666666666,0.8883116883116885
12994,568340,Behind the Memory,2,498,3.99,4.15,0.96144578313253
12995,457770,Audio Arena,2,20,6.99,0.16666666666666666,41.940000000000005
12996,675450,Achievement Hunter: Extreme,2,504,0.99,4.2,0.2357142857142857
12997,451990,Cranks and Goggles,2,66,6.99,0.55,12.709090909090909
12998,397320,CTU: Counter Terrorism Unit,2,10,14.99,0.08333333333333333,179.88000000000002
12999,652130,Lupus in Fabula,2,0,6.99,0.0,inf
13000,474980,Cat President ~A More Purrfect Union~,2,918,8.99,7.65,1.1751633986928105
13001,499760,Redswood VR,2,65,3.99,0.5416666666666666,7.366153846153847
13002,425450,GoatPunks,2,0,9.99,0.0,inf
13003,317730,REVERSE SIDE,2,0,13.99,0.0,inf
13004,585190,A Gummy's Life,2,177,9.99,1.475,6.772881355932203
13006,608239,Kabaneri of the Iron Fortress: The Attacking Weak,2,49,0.99,0.4083333333333333,2.4244897959183676
13007,493220,After the Empire,2,30,7.99,0.25,31.96
13008,592020,SmuggleCraft,2,0,14.99,0.0,inf
13009,608901,Mob Psycho 100: Mob and Reigen ~A Giant Tsuchinoko Appears~,2,0,0.99,0.0,inf
13010,306000,Super Dungeon Bros,2,12,19.99,0.1,199.89999999999998
13011,516450,Glory by Example,2,14,1.99,0.11666666666666667,17.057142857142857
13012,382670,Loves Her Gun,2,0,5.99,0.0,inf
13013,617660,Dong-Jin Rice-hime,2,167,19.99,1.3916666666666666,14.364071856287424
13014,497040,Underground Keeper,2,22,6.99,0.18333333333333332,38.12727272727273
13015,526390,Inevitable Path,2,0,1.99,0.0,inf
13017,407830,Space Overlords,2,1176,7.99,9.8,0.8153061224489796
13018,509230,Erusal,2,0,1.99,0.0,inf
13019,641398,Miss Kobayashi's Dragon Maid: Sports Festival! (There's No Twist Or Anything),2,0,0.99,0.0,inf
13020,459940,Deer Man,2,3,1.99,0.025,79.6
13021,529630,The Rabbit Hole,2,31,3.99,0.25833333333333336,15.44516129032258
13022,519160,Toon Ocean VR,2,195,4.99,1.625,3.0707692307692307
13023,608895,Mob Psycho 100: Discord ~To Become One~,2,0,0.99,0.0,inf
13024,571850,Investigator - New Year DLC,2,0,0.99,0.0,inf
13025,574940,Downward Spiral: Prologue,2,0,1.99,0.0,inf
13026,329480,Snow Light,2,0,9.99,0.0,inf
13027,369280,Hidden Mysteries: Titanic,2,72,4.99,0.6,8.316666666666668
13029,689710,Hop Step Sing! Kimamani?Summer vacation (HQ Edition),2,14,6.99,0.11666666666666667,59.91428571428572
13030,646310,ProjectM : Daydream,2,0,4.99,0.0,inf
13032,355230,Faceted Flight,2,97,6.99,0.8083333333333333,8.64742268041237
13033,556310,TMM: Entourage,2,0,9.99,0.0,inf
13034,604090,Arcane Raise - Booster Pack,2,0,0.49,0.0,inf
13035,666690,Animal Crush,2,0,0.99,0.0,inf
13036,36910,All Aspect Warfare,2,2693,9.99,22.441666666666666,0.44515410323059784
13037,644150,Smogland,2,0,9.99,0.0,inf
13038,504500,Hover Havoc,2,208,3.99,1.7333333333333334,2.301923076923077
13039,377510,XField Paintball 3,2,10809,9.99,90.075,0.1109075770191507
13040,543240,Root Letter,2,58,19.99,0.48333333333333334,41.35862068965517
13041,380810,Herald: An Interactive Period Drama,2,283,9.99,2.3583333333333334,4.236042402826855
13042,641401,Miss Kobayashi's Dragon Maid: Tohru and Kobayashi's Impactful Meeting! (We're Raising the Bar on Ourselves),2,0,0.99,0.0,inf
13043,641395,Miss Kobayashi's Dragon Maid: Home Visit! (And Homes Not Visited),2,0,0.99,0.0,inf
13044,420300,The Admin,2,0,4.99,0.0,inf
13047,650110,Princess Maker 3: Fairy Tales Come True,2,423,19.99,3.525,5.670921985815602
13048,500110,Glider Island,2,31,7.99,0.25833333333333336,30.929032258064513
13049,567730,Merry Snowballs,2,7,5.99,0.058333333333333334,102.68571428571428
13050,624690,NEXT JUMP: Shmup Tactics,2,268,4.99,2.2333333333333334,2.2343283582089555
13051,293400,Epic Space: Online,2,54,17.99,0.45,39.977777777777774
13052,576100,Unknown Pharaoh,2,0,5.99,0.0,inf
13053,584930,Conductor,2,10,9.99,0.08333333333333333,119.88000000000001
13054,470760,Antiflux,2,2,1.99,0.016666666666666666,119.4
13055,587470,Chroma Lab,2,120,4.99,1.0,4.99
13056,606920,EXA: The Infinite Instrument,2,73,14.99,0.6083333333333333,24.641095890410963
13057,321880,Aveyond 3-3: The Lost Orb,2,5629,9.99,46.90833333333333,0.2129685556937289
13058,458750,FireAlpaca SE,2,387,39.99,3.225,12.4
13059,543390,Aeon,2,109,24.99,0.9083333333333333,27.511926605504584
13060,543350,The Night The Carsons Disappeared,2,59,0.99,0.49166666666666664,2.0135593220338985
13061,535190,Chunky Orbits,2,88,1.99,0.7333333333333333,2.713636363636364
13062,348160,RUMP! - It's a Jump and Rump!,2,209,9.99,1.7416666666666667,5.735885167464115
13063,554800,Masky,2,152,0.99,1.2666666666666666,0.781578947368421
13064,684720,Battlegun,2,7,1.99,0.058333333333333334,34.114285714285714
13066,634200,Tanks vs Aliens,2,0,8.99,0.0,inf
13067,619890,Evil Glitch,2,41,2.99,0.3416666666666667,8.751219512195123
13068,504610,SaberSaw VR,2,0,6.99,0.0,inf
13069,511500,Nanuleu,2,0,2.99,0.0,inf
13071,505660,The Crystal Nebula,2,13,1.99,0.10833333333333334,18.369230769230768
13072,510060,Punch Bomb,2,28,6.99,0.23333333333333334,29.95714285714286
13073,604000,Like Clay,2,122,0.99,1.0166666666666666,0.9737704918032787
13074,460220,Xenoraid,2,71,9.99,0.5916666666666667,16.88450704225352
13076,216173,AirMech Original Soundtrack,2,0,9.99,0.0,inf
13077,432540,DSS,2,0,7.99,0.0,inf
13078,387270,Mystical,2,193,4.99,1.6083333333333334,3.1025906735751296
13079,33710,Paws & Claws: Pet School,2,0,6.99,0.0,inf
13080,526240,CloudBound,2,16,6.99,0.13333333333333333,52.425000000000004
13081,621070,Legends of Ellaria,2,72,19.99,0.6,33.31666666666666
13082,604010,Chimpology,2,65,1.99,0.5416666666666666,3.673846153846154
13083,618610,Endless Horde,2,19,1.99,0.15833333333333333,12.56842105263158
13084,413610,Pray For Diamonds,2,1,0.99,0.008333333333333333,118.8
13085,217120,Waves²,2,67,9.99,0.5583333333333333,17.892537313432836
13086,333350,Cults and Daggers,2,299,29.99,2.4916666666666667,12.036120401337792
13087,608233,Kabaneri of the Iron Fortress: Flowing Blood,2,49,0.99,0.4083333333333333,2.4244897959183676
13088,671260,GOKEN,2,1152,14.99,9.6,1.5614583333333334
13089,608898,"Mob Psycho 100: ""Claw"" ~7th Division~",2,0,0.99,0.0,inf
13090,608290,Re:ZERO -Starting Life in Another World-: A Wager That Defies Despair,2,0,0.99,0.0,inf
13091,535330,Block King,2,17,0.99,0.14166666666666666,6.988235294117647
13092,618840,Samhain World,2,392,15.99,3.2666666666666666,4.894897959183673
13094,300260,Planetoid Pioneers,2,278,9.99,2.316666666666667,4.312230215827338
13095,546810,Chernobyl: Terrorist Attack,2,0,4.99,0.0,inf
13097,364840,N2O,2,313,4.99,2.6083333333333334,1.9130990415335463
13098,673760,Air Tactical,2,304,0.99,2.533333333333333,0.3907894736842105
13099,375000,Icarus-X: Tides of Fire,2,1034,4.99,8.616666666666667,0.579110251450677
13100,440690,Mesel,2,17,4.99,0.14166666666666666,35.22352941176471
13101,403100,Rescue Team 3,2,812,4.99,6.766666666666667,0.7374384236453202
13103,549080,Tank Warfare: Tunisia 1943,2,1703,39.99,14.191666666666666,2.817850851438638
13104,387680,Enemy Empire,2,1,1.99,0.008333333333333333,238.8
13105,352240,The Westport Independent,2,127,9.99,1.0583333333333333,9.439370078740158
13106,623160,Zombie Solitaire 2 Chapter 1,2,272,6.99,2.2666666666666666,3.083823529411765
13107,628290,All Walls Must Fall,2,128,15.99,1.0666666666666667,14.990625
13108,12630,Legend: Hand of God,2,1265,9.99,10.541666666666666,0.9476679841897234
13109,504380,Detective Hayseed - Hollywood,2,486,14.99,4.05,3.701234567901235
13111,313390,Vertical Strike Endless Challenge,2,87,4.99,0.725,6.882758620689656
13112,494380,VR Boxing Workout,2,53,4.99,0.44166666666666665,11.298113207547171
13114,589200,Dreadhalls,2,74,9.99,0.6166666666666667,16.2
13115,412660,Klang,2,44,3.74,0.36666666666666664,10.200000000000001
13116,387690,Down Here,2,2,5.99,0.016666666666666666,359.40000000000003
13117,616240,Premium Pool Arena,2,0,1.99,0.0,inf
13118,263040,Bot Colony,2,1,14.99,0.008333333333333333,1798.8
13119,654770,Ballway,2,0,0.49,0.0,inf
13120,440470,Absence,2,74,5.99,0.6166666666666667,9.713513513513513
13123,543180,Infinite Tanks,2,688,4.99,5.733333333333333,0.8703488372093023
13124,431870,Castle Torgeath,2,5,7.99,0.041666666666666664,191.76000000000002
13125,656270,Its Village,2,133,0.99,1.1083333333333334,0.8932330827067668
13126,556780,Neptune: Arena FPS,2,0,4.99,0.0,inf
13127,17600,Out of the Park Baseball 9,2,1502,9.99,12.516666666666667,0.7981358189081225
13129,454900,Amaranthine,2,696,2.99,5.8,0.5155172413793104
13131,674310,THE 2048,2,30,0.49,0.25,1.96
13132,579780,Mental Asylum VR,2,5,4.99,0.041666666666666664,119.76
13133,356550,East Tower - Kuon,2,191,8.99,1.5916666666666666,5.648167539267016
13134,297310,Pro Wrestling X,2,7,9.99,0.058333333333333334,171.25714285714287
13135,38160,Farm Frenzy 3 American Pie,2,717,9.99,5.975,1.6719665271966528
13136,534440,Killing Zombies,2,482,4.99,4.016666666666667,1.2423236514522822
13137,509390,GalaxIverse,2,217,1.5,1.8083333333333333,0.8294930875576036
13138,665930,Rock 'N Roll,2,0,3.99,0.0,inf
13139,493670,Valkyrius Prime,2,0,7.99,0.0,inf
13140,390620,An Alien with a Magnet,2,0,6.99,0.0,inf
13141,608890,Mob Psycho 100: Self-Proclaimed Psychic: Reigen Arataka ~And Mob~,2,66,0.99,0.55,1.7999999999999998
13142,476430,SwingStar VR,2,0,1.59,0.0,inf
13143,650780,AngerForce: Reloaded,2,308,9.99,2.566666666666667,3.892207792207792
13144,658160,ClickRaid,2,6909,1.99,57.575,0.034563612679114196
13145,527700,Containment Initiative,2,52,9.99,0.43333333333333335,23.053846153846152
13146,693720,NeonGalaxy Wars,2,0,0.99,0.0,inf
13147,442260,Sprinter,2,0,3.99,0.0,inf
13148,251020,Railroad X,2,2,39.99,0.016666666666666666,2399.4
13149,608240,Kabaneri of the Iron Fortress: Burning Life,2,43,0.99,0.35833333333333334,2.7627906976744185
13151,607030,Jade's Journey 2,2,0,3.99,0.0,inf
13153,620200,A Hand in the Darkness,2,2,4.99,0.016666666666666666,299.40000000000003
13154,570590,Solitaire VR,2,47,1.99,0.39166666666666666,5.080851063829788
13155,558850,Children of Colossus,2,12,4.99,0.1,49.9
13156,401990,Introduction to 3D Prop Modeling and Design - Viking Armor and Weapons,2,0,7.99,0.0,inf
13157,435080,Philia : the Sequel to Elansar,2,1,2.99,0.008333333333333333,358.8
13159,600350,VectorWars,2,213,3.99,1.775,2.247887323943662
13160,608238,Kabaneri of the Iron Fortress: Fang of Ruin,2,64,0.99,0.5333333333333333,1.85625
13161,472720,Car Car Crash Hands On Edition,2,30,4.99,0.25,19.96
13162,395480,Mr Makeshifter,2,1,8.99,0.008333333333333333,1078.8
13163,500170,Ready for Take off-A320 Simulator,2,103,24.99,0.8583333333333333,29.114563106796115
13164,21500,Pyroblazer,2,114,4.99,0.95,5.252631578947369
13165,426190,Miner Meltdown,2,0,6.99,0.0,inf
13166,409990,Super Game Jam: Episode 5 (Streaming),2,0,9.99,0.0,inf
13168,409960,Super Game Jam: Episode 2 (Streaming),2,0,9.99,0.0,inf
13169,515260,Virtual Rides 3,2,379,24.99,3.158333333333333,7.912401055408971
13170,475090,Project Remedium,2,356,14.99,2.966666666666667,5.052808988764045
13172,263640,CDF Ghostship,2,6167,14.99,51.391666666666666,0.29168153072806874
13173,409390,Marble Mountain,2,798,9.99,6.65,1.5022556390977444
13174,529500,ALONE? - VR,2,0,14.99,0.0,inf
13175,433500,Thank You For Playing,2,2,4.99,0.016666666666666666,299.40000000000003
13176,443630,Chicku,2,34,4.99,0.2833333333333333,17.611764705882354
13177,583750,Sky Climbers ,2,64,9.99,0.5333333333333333,18.73125
13179,527470,Donuts'n'Justice,2,364,4.99,3.033333333333333,1.6450549450549452
13180,409920,Brilliant Shadows - Part One of the Book of Gray Magic,2,77,6.99,0.6416666666666667,10.893506493506493
13181,376410,Acaratus,2,1337,14.99,11.141666666666667,1.3454001495886312
13182,301930,War of the Human Tanks - Limited Operations,2,0,9.99,0.0,inf
13183,582980,Castle of Shikigami ????,2,24,11.99,0.2,59.949999999999996
13184,437380,Vanquish: The Adventures of Lady Exton,2,0,9.99,0.0,inf
13185,473610,Shock Tactics,2,315,19.99,2.625,7.6152380952380945
13186,358030,Another Star,2,94,9.99,0.7833333333333333,12.753191489361702
13187,357690,APT,2,41,14.99,0.3416666666666667,43.87317073170732
13192,341910,Ultimate Space Commando,2,510,9.99,4.25,2.3505882352941176
13196,302870,Stained,2,102,1.99,0.85,2.3411764705882354
13199,648810,Vehicle VR,2,5,1.99,0.041666666666666664,47.760000000000005
13200,624550,Spiritual Warfare & Wisdom Tree Collection,2,0,7.99,0.0,inf
13201,373410,The Kindred,2,155,7.49,1.2916666666666667,5.798709677419355
13202,660040,Diving Trunks,2,0,0.99,0.0,inf
13203,555650,"Love, Guitars, and the Nashville Skyline",2,83,9.99,0.6916666666666667,14.443373493975905
13204,576420,The Curse Of Yendor,2,167,4.99,1.3916666666666666,3.58562874251497
13206,467850,METAGAL,2,19,3.99,0.15833333333333333,25.200000000000003
13209,298790,Rock Boshers DX: Director's Cut,2,0,6.99,0.0,inf
13210,608286,Re:ZERO -Starting Life in Another World-: Disgrace in the Extreme,2,0,0.99,0.0,inf
13211,308180,Jacob Jones and the Bigfoot Mystery : Episode 2,2,533,3.99,4.441666666666666,0.8983114446529081
